pid,Player,Season,AVG,FPTS_TG,ATT_RUSHING_avg,YDS_RUSHING_avg,TD_RUSHING_avg,REC_RECEIVING_avg,TGT_RECEIVING_avg,YDS_RECEIVING_avg,TD_RECEIVING_avg,FL_MISC_avg,G_MISC_avg,FPTS/G_MISC_avg,FPTS_MISC_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,REC_RECEIVING/G_avg,TGT_RECEIVING/G_avg,YDS_RECEIVING/G_avg,TD_RECEIVING/G_avg,FL_MISC/G_avg,YDS/ATT_RUSHING_avg,TD/ATT_RUSHING_avg,YDS/REC_RECEIVING_avg,YDS/TGT_RECEIVING_avg,REC/TGT_RECEIVING_avg,TD/TGT_RECEIVING_avg,ATT_RUSHING_ewm,YDS_RUSHING_ewm,TD_RUSHING_ewm,REC_RECEIVING_ewm,TGT_RECEIVING_ewm,YDS_RECEIVING_ewm,TD_RECEIVING_ewm,FL_MISC_ewm,G_MISC_ewm,FPTS/G_MISC_ewm,FPTS_MISC_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,REC_RECEIVING/G_ewm,TGT_RECEIVING/G_ewm,YDS_RECEIVING/G_ewm,TD_RECEIVING/G_ewm,FL_MISC/G_ewm,YDS/ATT_RUSHING_ewm,TD/ATT_RUSHING_ewm,YDS/REC_RECEIVING_ewm,YDS/TGT_RECEIVING_ewm,REC/TGT_RECEIVING_ewm,TD/TGT_RECEIVING_ewm,ATT_RUSHING_ls,YDS_RUSHING_ls,TD_RUSHING_ls,REC_RECEIVING_ls,TGT_RECEIVING_ls,YDS_RECEIVING_ls,TD_RECEIVING_ls,FL_MISC_ls,G_MISC_ls,FPTS/G_MISC_ls,FPTS_MISC_ls,ATT_RUSHING/G_ls,YDS_RUSHING/G_ls,TD_RUSHING/G_ls,REC_RECEIVING/G_ls,TGT_RECEIVING/G_ls,YDS_RECEIVING/G_ls,TD_RECEIVING/G_ls,FL_MISC/G_ls,YDS/ATT_RUSHING_ls,TD/ATT_RUSHING_ls,YDS/REC_RECEIVING_ls,YDS/TGT_RECEIVING_ls,REC/TGT_RECEIVING_ls,TD/TGT_RECEIVING_ls,Rookie,Career_Years
17687,Gus Edwards (BAL),2022,221.5,59.3,138.0,717.3333333333334,3.3333333333333335,6.0,7.333333333333333,64.66666666666667,0.0,0.6666666666666666,14.333333333333334,7.133333333333333,100.53333333333332,9.922348484848484,51.63257575757575,0.2272727272727273,0.393939393939394,0.4772727272727273,4.231060606060606,0.0,0.041666666666666664,5.202524635798742,0.02376760026587149,10.253968253968255,8.783882783882785,0.8974358974358975,0.0,138.89006391118562,718.0227685094907,3.812327357287892,6.7734590803390144,8.585786437626906,77.39535151152106,0.0,0.7734590803390136,14.867295401695069,7.117824161728609,104.70866936464198,9.562336551084192,49.49734292720078,0.25114210299304923,0.4362128356837444,0.5494832955142376,4.965925901095626,0.0,0.04834119252118835,5.174814621773178,0.027003279554564934,10.819150204858166,8.82094311861767,0.8605902032855468,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
17308,Rashaad Penny (PHI),2022,85.0,50.2,70.0,393.0,2.75,5.75,7.75,51.5,0.25,0.25,9.25,6.2,64.825,7.03452380952381,38.29047619047619,0.2607142857142857,0.5107142857142858,0.6892857142857143,4.614285714285715,0.025,0.025,5.001686548745372,0.030025856496444733,8.902777777777779,6.598484848484849,0.7424242424242425,0.030303030303030304,73.93804725829112,431.9903567875852,3.2050745630499216,5.147883604631985,6.928932188134525,45.30726317106604,0.19526214587563498,0.19526214587563498,8.619288125423017,6.9862915010152395,70.31519975998319,7.767254413809935,43.73685582799851,0.3126176741645523,0.47928434083121896,0.6455545259708131,4.234859486840108,0.019526214587563498,0.019526214587563498,5.103638764133316,0.031951133287381785,8.704242530494334,6.464575568605538,0.7438692694684133,0.024522922126347088,119.0,749.0,6.0,6.0,8.0,48.0,0.0,0.0,10.0,11.9,118.7,11.9,74.9,0.6,0.6,0.8,4.8,0.0,0.0,6.294117647058823,0.05042016806722689,8.0,6.0,0.75,0.0,0,4
16230,J.D. McKissic (FA),2022,188.5,42.3,43.5,197.5,0.75,39.25,51.5,304.75,1.25,0.25,12.0,5.9,81.35,3.1627840909090907,14.124431818181819,0.061079545454545456,2.7585227272727275,3.6295454545454544,21.866477272727273,0.09232954545454546,0.015625,4.1930469556243555,0.013357843137254901,7.815999772001824,4.598182634975088,0.5870293228783795,0.01993179776198644,50.051442977516906,224.71642609955575,1.0571909584179366,45.52284749830793,59.41253001774531,363.1820826394458,1.5285954792089682,0.2761423749153967,12.52859547920897,7.259153441852793,96.51370849898477,3.7177026760364753,16.54867624001858,0.08826331511426139,3.3222388932267632,4.320273240032735,27.10337288727372,0.11772609766370085,0.017258898432212295,4.33218119257073,0.019520579312170327,8.09435345699577,5.487104894852175,0.6757406374242813,0.024406634890794872,48.0,212.0,2.0,43.0,53.0,397.0,2.0,0.0,11.0,9.7,106.4,4.363636363636363,19.272727272727273,0.18181818181818182,3.909090909090909,4.818181818181818,36.09090909090909,0.18181818181818182,0.0,4.416666666666667,0.041666666666666664,9.232558139534884,7.490566037735849,0.8113207547169812,0.03773584905660377,0,6
9872,Mark Ingram II (FA),2022,164.5,42.1,143.0,629.0,5.0,20.0,24.75,157.25,1.5,1.0,13.0,9.4,126.625,10.735173160173161,47.092478354978354,0.3728354978354978,1.489339826839827,1.8526515151515153,11.687554112554112,0.10416666666666666,0.07202380952380952,4.33219869541302,0.03331524728559813,7.982142857142858,6.423027276044518,0.79893951833607,0.05236270753512133,140.8629150101524,586.749808141519,4.114381916835874,20.177320856154843,25.268013502368895,148.77390590856612,1.1143819168358735,0.9191197709602383,13.090692646214046,8.40449976495982,113.95642387669848,10.487961012843002,43.63277323629994,0.3052072467119071,1.4838560690602145,1.8653085346378457,10.94544171839554,0.07659331424668653,0.06543547733950737,4.128324885897559,0.028221713144305462,7.61704173051678,6.065891357064279,0.7908196925800447,0.038779634903555536,160.0,554.0,2.0,27.0,35.0,162.0,0.0,1.0,14.0,6.8,95.1,11.428571428571429,39.57142857142857,0.14285714285714285,1.9285714285714286,2.5,11.571428571428571,0.0,0.07142857142857142,3.4625,0.0125,6.0,4.628571428571429,0.7714285714285715,0.0,0,7
22813,Elijah Mitchell (SF),2022,45.5,42.1,207.0,963.0,5.0,19.0,20.0,137.0,1.0,0.0,12.0,13.0,155.5,17.25,80.25,0.4166666666666667,1.5833333333333333,1.6666666666666667,11.416666666666666,0.08333333333333333,0.0,4.6521739130434785,0.024154589371980676,7.2105263157894735,6.85,0.95,0.05,207.0,963.0,5.0,19.0,20.0,137.0,1.0,0.0,12.0,13.0,155.5,17.25,80.25,0.4166666666666667,1.5833333333333333,1.6666666666666667,11.416666666666666,0.08333333333333333,0.0,4.6521739130434785,0.024154589371980676,7.2105263157894735,6.85,0.95,0.05,207.0,963.0,5.0,19.0,20.0,137.0,1.0,0.0,12.0,13.0,155.5,17.25,80.25,0.4166666666666667,1.5833333333333333,1.6666666666666667,11.416666666666666,0.08333333333333333,0.0,4.6521739130434785,0.024154589371980676,7.2105263157894735,6.85,0.95,0.05,0,1
16444,Marlon Mack (FA),2022,167.0,34.3,118.5,531.5,4.25,9.0,12.75,55.75,0.25,0.5,8.25,8.925,90.725,10.63988095238095,49.10714285714286,0.33035714285714285,1.4375,1.8035714285714284,11.443452380952381,0.020833333333333332,0.041666666666666664,4.795139290534028,0.019635627530364373,6.4789915966386555,5.096266968325792,0.7193438914027149,0.009615384615384616,87.19288125423016,385.02229457658655,2.8047378541243657,6.690355937288492,9.690355937288492,41.64129385141707,0.13807118745769836,0.2761423749153967,7.009812417174288,7.1292400120008415,64.05891535268825,8.615655135780006,39.417413925411424,0.21513175966506518,1.3494648834373213,1.690122308308152,11.133759611794702,0.011505932288141531,0.023011864576283063,4.708992128741898,0.012696796372562111,6.303748158447434,4.875089639135373,0.683433526624968,0.005310430286834552,28.0,101.0,0.0,2.0,5.0,8.0,0.0,0.0,6.0,2.0,11.9,4.666666666666667,16.833333333333332,0.0,0.3333333333333333,0.8333333333333334,1.3333333333333333,0.0,0.0,3.607142857142857,0.0,4.0,1.6,0.4,0.0,0,5
22739,Javonte Williams (DEN),2022,23.0,34.0,203.0,903.0,4.0,43.0,53.0,316.0,3.0,1.0,17.0,10.8,183.4,11.941176470588236,53.11764705882353,0.23529411764705882,2.5294117647058822,3.1176470588235294,18.58823529411765,0.17647058823529413,0.058823529411764705,4.448275862068965,0.019704433497536946,7.348837209302325,5.962264150943396,0.8113207547169812,0.05660377358490566,203.0,903.0,4.0,43.0,53.0,316.0,3.0,1.0,17.0,10.8,183.4,11.941176470588236,53.11764705882353,0.23529411764705882,2.5294117647058822,3.1176470588235294,18.58823529411765,0.17647058823529413,0.058823529411764705,4.448275862068965,0.019704433497536946,7.348837209302325,5.962264150943396,0.8113207547169812,0.05660377358490566,203.0,903.0,4.0,43.0,53.0,316.0,3.0,1.0,17.0,10.8,183.4,11.941176470588236,53.11764705882353,0.23529411764705882,2.5294117647058822,3.1176470588235294,18.58823529411765,0.17647058823529413,0.058823529411764705,4.448275862068965,0.019704433497536946,7.348837209302325,5.962264150943396,0.8113207547169812,0.05660377358490566,0,1
23798,Hassan Haskins (TEN),2022,241.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
17309,Sony Michel (FA),2022,195.5,20.4,185.75,784.25,4.5,11.75,18.25,96.5,0.5,0.75,13.75,8.9,122.45,13.131873743086977,57.052538964303665,0.3113609225741579,0.8253833584715937,1.2593325791855203,7.479308069381599,0.042483660130718956,0.04956165158371041,4.473224362662654,0.02223430300545557,9.339285714285714,6.447727272727273,0.6626262626262626,0.03535353535353535,180.13092851252128,760.6043054285325,4.033501687796112,13.443650813895955,20.796608981577858,106.72554116971239,0.6666666666666667,0.7238576250846033,14.0433141049704,8.565685424949239,120.20810494337995,12.436215208549704,54.20575427041956,0.2717229070116733,0.9179823965330128,1.395126089911001,8.11642974801328,0.053654503263550146,0.0457967618527357,4.49198466095354,0.020503066805799688,9.393290603829758,6.5578926970534575,0.6683136315521543,0.04251655554871893,208.0,845.0,4.0,21.0,33.0,128.0,1.0,1.0,17.0,8.0,135.8,12.235294117647058,49.705882352941174,0.23529411764705882,1.2352941176470589,1.9411764705882353,7.529411764705882,0.058823529411764705,0.058823529411764705,4.0625,0.019230769230769232,6.095238095238095,3.878787878787879,0.6363636363636364,0.030303030303030304,0,4
17514,Darrel Williams (FA),2022,203.5,19.1,59.25,228.0,2.5,20.75,26.5,190.5,1.0,0.25,12.75,5.074999999999999,73.225,4.122855392156863,15.61734068627451,0.16636029411764708,1.4099264705882353,1.7861519607843137,13.063725490196077,0.09191176470588236,0.020833333333333332,3.757993277048155,0.03511960600375234,9.04869976359338,7.435340755735492,0.8167172739541161,0.10460526315789473,76.80572405173446,298.18771097451395,3.2050745630499216,26.668350211294445,33.7590428575085,244.88619578434893,1.1143819168358733,0.19526214587563498,14.228763833671746,6.025175575727588,93.7200651189278,4.947367414727921,19.04199166674543,0.20390653787215748,1.7034582544596664,2.15260884098394,15.724102515616934,0.08522774438959813,0.01627184548963625,3.8487277359020013,0.03763989329387675,8.95182386123336,7.2018885522803835,0.7977045453011646,0.0694894431744626,144.0,558.0,6.0,47.0,57.0,452.0,2.0,0.0,17.0,10.1,172.5,8.470588235294118,32.8235294117647,0.35294117647058826,2.764705882352941,3.3529411764705883,26.58823529411765,0.11764705882352941,0.0,3.875,0.041666666666666664,9.617021276595745,7.9298245614035086,0.8245614035087719,0.03508771929824561,0,4
17243,Ronald Jones II (DAL),2022,164.0,15.7,122.0,543.5,4.5,19.0,26.0,142.75,0.25,1.5,13.5,7.125,103.625,8.43829365079365,37.13234126984127,0.31319444444444444,1.3454861111111112,1.8416666666666668,9.757886904761905,0.017857142857142856,0.10029761904761905,3.8634298915546257,0.038606068882292684,6.743721198156681,5.060828754578754,0.7471688034188034,0.005952380952380952,129.2230158527707,584.6565653989,4.804737854124365,18.65685424949238,25.72792206135786,135.44939879479702,0.2761423749153967,1.7238576250846036,14.09069264621405,7.407919668441199,108.37658966818526,8.868542316869123,39.94410391978859,0.3307755463455888,1.2983433866550038,1.79310806307741,9.198033323971641,0.019724455351099762,0.11592658450348989,4.147548830169642,0.03834856464815301,6.723852740117287,5.022087270499631,0.7432150823670001,0.006574818450366588,101.0,428.0,4.0,10.0,13.0,64.0,0.0,2.0,15.0,4.9,74.2,6.733333333333333,28.533333333333335,0.26666666666666666,0.6666666666666666,0.8666666666666667,4.266666666666667,0.0,0.13333333333333333,4.237623762376238,0.039603960396039604,6.4,4.923076923076923,0.7692307692307693,0.0,0,4
22992,Tyrion Davis-Price (SF),2022,199.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
20095,Zamir White (LV),2022,173.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
23143,Isaiah Spiller (LAC),2022,162.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
13943,Mike Davis (FA),2022,189.5,3.2,107.0,421.5,3.25,36.0,44.5,217.0,1.0,1.0,14.75,6.825,105.35,6.916911764705882,27.22622549019608,0.21078431372549022,2.342892156862745,2.8862745098039215,14.050490196078432,0.06470588235294118,0.0607843137254902,3.550511354587442,0.02345426312817617,5.411343081146172,4.409831691297208,0.8215004105090311,0.0174055829228243,117.45822501436118,449.95779173847257,3.380711874576984,39.536724351755474,49.341462205879836,237.98989873223329,1.0808802290397617,1.4477152501692068,15.195262145875635,7.155298209684848,112.43725334431039,7.450170016785955,28.544397463888178,0.2161919847737298,2.523793039786398,3.137815500457182,15.144289042981098,0.06899574631440551,0.08732554314654467,3.537070206487908,0.023462313260121322,5.527266772477668,4.4558138025320035,0.8116346719758359,0.01791036880961061,138.0,503.0,3.0,44.0,58.0,259.0,1.0,3.0,17.0,6.8,116.2,8.117647058823529,29.58823529411765,0.17647058823529413,2.588235294117647,3.411764705882353,15.235294117647058,0.058823529411764705,0.17647058823529413,3.6449275362318843,0.021739130434782608,5.886363636363637,4.4655172413793105,0.7586206896551724,0.017241379310344827,0,7
18820,John Lovett (MIA),2022,275.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
22762,Javian Hawkins (TEN),2022,268.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
19236,Justin Jefferson (MIN),2022,6.5,304.6,3.5,8.0,0.0,98.0,146.0,1508.0,8.5,0.5,16.5,15.350000000000001,253.29999999999998,0.20772058823529413,0.4742647058823529,0.0,5.9264705882352935,8.818014705882353,91.27941176470588,0.5128676470588236,0.029411764705882353,2.166666666666667,0.0,15.436026936026936,10.438323353293413,0.6753532934131736,0.05794011976047904,3.928932188134525,9.029437251522861,0.0,99.7157287525381,149.60303038033,1526.5298705274115,8.757359312880716,0.585786437626905,16.585786437626904,15.51299423149112,257.263333418363,0.23263650210487316,0.5341890556952645,0.0,5.999641373270007,8.990533755080579,91.92785630794454,0.5257986909658202,0.034458025742759114,2.195262145875635,0.0,15.35486198998936,10.307640301004286,0.6704382955975197,0.05827299168612116,6.0,14.0,0.0,108.0,167.0,1616.0,10.0,1.0,17.0,16.3,276.4,0.35294117647058826,0.8235294117647058,0.0,6.352941176470588,9.823529411764707,95.05882352941177,0.5882352941176471,0.058823529411764705,2.3333333333333335,0.0,14.962962962962964,9.676646706586826,0.6467065868263473,0.059880239520958084,0,2
12123,Davante Adams (LV),2022,11.5,285.5,0.0,0.0,0.0,108.0,153.5,1327.5,11.75,0.5,14.25,17.95,257.25,0.0,0.0,0.0,7.5546130952380945,10.763839285714287,92.67217261904761,0.8141369047619048,0.03869047619047619,,,12.268094256594173,8.615600688808303,0.7024926930597278,0.07554682054680023,0.0,0.0,0.0,111.32352091615904,155.2761423749154,1371.9468734778554,12.037566124069363,0.47140452079103173,14.528595479208969,18.168292441175968,264.80570217536587,0.0,0.0,0.0,7.642757821041138,10.685983101477193,93.98747339477738,0.824546570143647,0.03599630084073601,,,12.299589451214043,8.800336332494238,0.7156558379527848,0.07708656904838736,0.0,0.0,0.0,123.0,169.0,1553.0,11.0,0.0,16.0,17.7,282.8,0.0,0.0,0.0,7.6875,10.5625,97.0625,0.6875,0.0,,,12.626016260162602,9.189349112426035,0.727810650887574,0.0650887573964497,0,7
15802,Tyreek Hill (MIA),2022,22.0,281.7,13.0,98.25,0.75,85.75,130.0,1213.5,10.75,0.25,15.0,16.075,242.55,0.8594362745098039,6.30030637254902,0.04895833333333333,5.650061274509804,8.583026960784315,80.51329656862745,0.7156862745098039,0.014705882352941176,7.466710372960373,0.04982517482517483,14.414103758931345,9.425711617077836,0.6573198854001016,0.0834894527412969,11.704232790736032,96.79562278396777,0.6903559372884919,90.70998077163706,135.66666666666666,1208.3499995748516,10.680543520114204,0.39052429175126996,15.333333333333334,15.846803743153549,243.31390078261416,0.7660941927213237,6.146980399736498,0.04544843253815904,5.846048799673612,8.768260894155205,78.70958313469696,0.7003468383926789,0.022972017161839407,8.28737323886704,0.04875940536093544,13.65166012591248,9.03056583134408,0.6655183167830068,0.08023915819665876,9.0,96.0,0.0,111.0,159.0,1239.0,9.0,1.0,17.0,14.2,241.0,0.5294117647058824,5.647058823529412,0.0,6.529411764705882,9.352941176470589,72.88235294117646,0.5294117647058824,0.058823529411764705,10.666666666666666,0.0,11.162162162162161,7.7924528301886795,0.6981132075471698,0.05660377358490566,0,6
13981,Stefon Diggs (BUF),2022,12.0,266.2,4.0,31.0,0.0,98.75,143.25,1227.75,8.25,0.75,15.75,14.2,223.75,0.265625,2.065625,0.0,6.249080882352941,9.055514705882352,77.84908088235294,0.5220588235294118,0.05,6.466666666666666,0.0,12.981532478700014,8.897531433990613,0.6869713864495921,0.05835021315955896,2.633164978870555,20.747546895706428,0.0,101.67885997548642,148.81286672667088,1263.8877101242174,8.528595479208969,0.5857864376269051,16.057190958417937,14.304569499661586,229.579098064651,0.17439373869588953,1.3820191998182811,0.0,6.316982955950437,9.227537863856021,78.74092393228433,0.5287389299009655,0.039052429175126996,5.766237881627987,0.0,12.86659790860437,8.763923400181158,0.6819195709637597,0.057923934684540074,0.0,0.0,0.0,103.0,164.0,1225.0,10.0,0.0,17.0,13.8,234.0,0.0,0.0,0.0,6.0588235294117645,9.647058823529411,72.05882352941177,0.5882352941176471,0.0,,,11.893203883495145,7.469512195121951,0.6280487804878049,0.06097560975609756,0,7
18218,A.J. Brown (PHI),2022,30.0,255.6,1.6666666666666667,23.333333333333332,0.3333333333333333,61.666666666666664,98.33333333333333,998.3333333333334,8.0,0.3333333333333333,14.333333333333334,12.866666666666667,184.33333333333334,0.11378205128205128,1.5064102564102564,0.020833333333333332,4.365384615384616,6.966117216117216,69.7731227106227,0.5567765567765567,0.023809523809523808,12.5,0.16666666666666666,16.454110704110704,10.30986822401917,0.6264749925127284,0.08221024258760108,1.585786437626905,18.123273572878915,0.22654091966098644,62.750690570848434,100.56301792813632,976.22815902781,7.601886205085203,0.32037724101704074,14.0,12.776012159627445,179.0625602580384,0.11218132079366155,1.1980529405148321,0.014158807478811652,4.533848492236047,7.274560388246455,69.76808028882591,0.5392576808083774,0.022884088644074336,10.000000000000002,0.11111111111111112,15.748472241868596,9.833358827205078,0.6236585966695041,0.07639734618652051,2.0,10.0,0.0,63.0,105.0,869.0,5.0,0.0,13.0,11.5,149.4,0.15384615384615385,0.7692307692307693,0.0,4.846153846153846,8.076923076923077,66.84615384615384,0.38461538461538464,0.0,5.0,0.0,13.793650793650794,8.276190476190477,0.6,0.047619047619047616,0,3
19202,CeeDee Lamb (DAL),2022,16.0,248.1,9.5,79.0,0.5,76.5,115.5,1018.5,5.5,0.5,16.0,11.7,187.0,0.59375,4.9375,0.03125,4.78125,7.21875,63.65625,0.34375,0.03125,8.322222222222223,0.05,13.292251111871366,8.80337837837838,0.6625,0.04752252252252252,9.414213562373096,78.48528137423858,0.4142135623730951,76.92893218813452,116.27207793864216,1032.8263350836933,5.585786437626905,0.4142135623730951,16.0,11.768629150101525,188.080909114099,0.5883883476483185,4.905330085889911,0.025888347648318443,4.808058261758408,7.267004871165135,64.55164594273083,0.34911165235168157,0.025888347648318443,8.3431922403088,0.04142135623730951,13.404994389375215,8.868568342466933,0.6617851130197758,0.04794759045670989,9.0,76.0,0.0,79.0,120.0,1102.0,6.0,0.0,16.0,12.1,193.3,0.5625,4.75,0.0,4.9375,7.5,68.875,0.375,0.0,8.444444444444445,0.0,13.949367088607595,9.183333333333334,0.6583333333333333,0.05,0,2
19790,Jaylen Waddle (MIA),2022,49.0,221.7,2.0,3.0,1.0,104.0,140.0,1015.0,6.0,1.0,16.0,12.1,193.8,0.125,0.1875,0.0625,6.5,8.75,63.4375,0.375,0.0625,1.5,0.5,9.759615384615385,7.25,0.7428571428571429,0.04285714285714286,2.0,3.0,1.0,104.0,140.0,1015.0,6.0,1.0,16.0,12.1,193.8,0.125,0.1875,0.0625,6.5,8.75,63.4375,0.375,0.0625,1.5,0.5,9.759615384615385,7.25,0.7428571428571429,0.04285714285714286,2.0,3.0,1.0,104.0,140.0,1015.0,6.0,1.0,16.0,12.1,193.8,0.125,0.1875,0.0625,6.5,8.75,63.4375,0.375,0.0625,1.5,0.5,9.759615384615385,7.25,0.7428571428571429,0.04285714285714286,0,1
19799,Amon-Ra St. Brown (DET),2022,65.0,214.6,7.0,61.0,1.0,90.0,119.0,912.0,5.0,0.0,16.0,11.4,182.3,0.4375,3.8125,0.0625,5.625,7.4375,57.0,0.3125,0.0,8.714285714285714,0.14285714285714285,10.133333333333333,7.663865546218488,0.7563025210084033,0.04201680672268908,7.0,61.0,1.0,90.0,119.0,912.0,5.0,0.0,16.0,11.4,182.3,0.4375,3.8125,0.0625,5.625,7.4375,57.0,0.3125,0.0,8.714285714285714,0.14285714285714285,10.133333333333333,7.663865546218488,0.7563025210084033,0.04201680672268908,7.0,61.0,1.0,90.0,119.0,912.0,5.0,0.0,16.0,11.4,182.3,0.4375,3.8125,0.0625,5.625,7.4375,57.0,0.3125,0.0,8.714285714285714,0.14285714285714285,10.133333333333333,7.663865546218488,0.7563025210084033,0.04201680672268908,0,1
13894,Amari Cooper (CLE),2022,75.5,208.0,2.25,10.0,0.0,78.5,115.0,1043.25,7.0,0.5,15.5,11.975000000000001,186.075,0.14270833333333333,0.6458333333333333,0.0,5.055208333333333,7.407291666666667,67.15104166666667,0.453125,0.03333333333333333,6.111111111111111,0.0,13.319979199715108,9.067664616169976,0.6815846467990503,0.062008016722145363,2.128258770283412,7.798989873223331,0.0,77.74179891480539,114.52284749830794,1016.3543528617173,7.033501687796112,0.2761423749153967,15.471404520791033,11.821895141649748,183.48724385767343,0.1341667663715274,0.4989427993645997,0.0,5.012658227585394,7.3884618994780205,65.50783478618999,0.4566384081798155,0.01840949166102645,5.244863601130046,0.0,13.100395476764911,8.86225588617573,0.677173321541435,0.06282075216458309,0.0,0.0,0.0,68.0,104.0,865.0,8.0,0.0,15.0,11.2,168.5,0.0,0.0,0.0,4.533333333333333,6.933333333333334,57.666666666666664,0.5333333333333333,0.0,,,12.720588235294118,8.317307692307692,0.6538461538461539,0.07692307692307693,0,7
19222,DeVonta Smith (PHI),2022,97.5,207.1,0.0,0.0,0.0,64.0,104.0,916.0,5.0,1.0,17.0,9.0,153.6,0.0,0.0,0.0,3.764705882352941,6.117647058823529,53.88235294117647,0.29411764705882354,0.058823529411764705,,,14.3125,8.807692307692308,0.6153846153846154,0.04807692307692308,0.0,0.0,0.0,64.0,104.0,916.0,5.0,1.0,17.0,9.0,153.6,0.0,0.0,0.0,3.764705882352941,6.117647058823529,53.88235294117647,0.29411764705882354,0.058823529411764705,,,14.3125,8.807692307692308,0.6153846153846154,0.04807692307692308,0.0,0.0,0.0,64.0,104.0,916.0,5.0,1.0,17.0,9.0,153.6,0.0,0.0,0.0,3.764705882352941,6.117647058823529,53.88235294117647,0.29411764705882354,0.058823529411764705,,,14.3125,8.807692307692308,0.6153846153846154,0.04807692307692308,0,1
17268,Christian Kirk (JAC),2022,104.0,199.9,4.0,35.5,0.0,59.0,89.5,725.5,4.25,0.0,14.0,9.35,131.925,0.30522786037491917,2.7329643395819865,0.0,4.193021439344969,6.41900991165697,51.456744236156,0.3008645765998707,0.0,8.366666666666667,0.0,12.459536893510048,8.159006369811316,0.6542875807622355,0.04909712031139931,3.309644062711509,28.116065461463656,0.0,62.540091441011036,92.51640217038921,774.8821313480757,4.60947570824873,0.0,14.700168354462777,9.453434346011003,140.12492552197978,0.24714037540202893,2.1114485361826443,0.0,4.231745491284753,6.328930963274471,52.245204708718546,0.31278510998228987,0.0,8.136749248620283,0.0,12.48340478251037,8.373770234858023,0.6699806071972316,0.05144565290580454,1.0,11.0,0.0,77.0,103.0,982.0,5.0,0.0,17.0,9.9,169.1,0.058823529411764705,0.6470588235294118,0.0,4.529411764705882,6.0588235294117645,57.76470588235294,0.29411764705882354,0.0,11.0,0.0,12.753246753246753,9.533980582524272,0.7475728155339806,0.04854368932038835,0,4
19788,Ja'Marr Chase (CIN),2022,9.0,198.9,7.0,21.0,0.0,81.0,128.0,1455.0,13.0,1.0,17.0,15.5,264.1,0.4117647058823529,1.2352941176470589,0.0,4.764705882352941,7.529411764705882,85.58823529411765,0.7647058823529411,0.058823529411764705,3.0,0.0,17.962962962962962,11.3671875,0.6328125,0.1015625,7.0,21.0,0.0,81.0,128.0,1455.0,13.0,1.0,17.0,15.5,264.1,0.4117647058823529,1.2352941176470589,0.0,4.764705882352941,7.529411764705882,85.58823529411765,0.7647058823529411,0.058823529411764705,3.0,0.0,17.962962962962962,11.3671875,0.6328125,0.1015625,7.0,21.0,0.0,81.0,128.0,1455.0,13.0,1.0,17.0,15.5,264.1,0.4117647058823529,1.2352941176470589,0.0,4.764705882352941,7.529411764705882,85.58823529411765,0.7647058823529411,0.058823529411764705,3.0,0.0,17.962962962962962,11.3671875,0.6328125,0.1015625,0,1
13971,Tyler Lockett (SEA),2022,110.5,195.3,4.75,18.25,0.0,78.0,104.75,1062.75,9.0,0.0,16.0,12.625,202.1,0.296875,1.140625,0.0,4.875,6.546875,66.421875,0.5625,0.0,2.852564102564102,0.0,14.11398971870036,10.590240522717158,0.7498897519925556,0.09152708662054457,3.357022603955159,12.065319830964443,0.0,80.00406443627325,109.38071187457699,1089.5508900557952,8.82842712474619,0.0,16.0,12.759966329107444,204.1914069137077,0.20981391274719743,0.7540824894352777,0.0,5.000254027267078,6.836294492161062,68.0969306284872,0.5517766952966369,0.0,3.1029872896024497,0.0,14.050874500348119,10.273124365941925,0.7336196793022717,0.08404329346298504,2.0,9.0,0.0,73.0,107.0,1175.0,8.0,0.0,16.0,12.8,204.9,0.125,0.5625,0.0,4.5625,6.6875,73.4375,0.5,0.0,4.5,0.0,16.095890410958905,10.981308411214954,0.6822429906542056,0.07476635514018691,0,7
